seed,training_seed,scenario_seed,episode,timestamp,method,hub_id,hub_index,hub,period,price,arrivals,outside_share,wait_min,wait_excess_min,requested_energy_kwh,served_energy_kwh,unmet_energy_kwh,pv_used_kwh,pv_to_ev_kwh,battery_charge_kwh,battery_discharge_kwh,soc,grid_import_kwh,grid_limit_kwh,grid_utilization,grid_price_gbp_per_kwh,revenue_gbp,energy_cost_gbp,operating_cost_gbp,profit_gbp,access_mean_min,route_mean_min,detour_mean_min,outside_cost_estimate,outside_nll,reward,welfare,energy_balance_error_kwh,outside_cost_error_for_evaluation_only,requested_energy,served_energy,unmet_energy,pv_used,pv_to_ev,battery_charge,battery_discharge,grid_import,grid_limit,grid_limit_utilization,grid_price,revenue,energy_cost,operating_cost,profit,energy_balance,wait_violation,unmet,realized_demand,weighted_hub_profit_welfare,historical_equivalent_vehicles,pending_vehicles,admission_ratio,admission_pressure,admitted_vehicles,queued_energy_start_kwh,pending_energy_kwh,admitted_energy_kwh,queued_energy_next_kwh,queue_vehicle_conservation_error,queue_energy_conservation_error_kwh,admitted_full_service_ratio,pending_full_service_ratio
101,5,101,0,2024-09-20T19:00:00,proposed,H06,5,5,3,0.5022578835487366,11.255480297495092,0.2262804048354281,0.0,0.0,281.3870074373773,281.3870074373773,0.0,8.0,8.0,0.0,0.0,0.95,273.3870074373773,700.0,0.39055286776768183,0.34,141.32884281360973,92.99158252870829,16.88322044624264,31.454039838658794,12.981551136945498,12.981551136945498,4.601322725457986,13.538897993555434,0.8206044137063327,-0.5910413848520204,185.67673467206689,0.0,-2.961102006444566,281.3870074373773,281.3870074373773,0.0,8.0,8.0,0.0,0.0,273.3870074373773,700.0,0.39055286776768183,0.34,141.32884281360973,92.99158252870829,16.88322044624264,31.454039838658794,0.0,0.0,0.0,11.255480297495092,185.67673467206689,0.0,11.255480297495092,1.0,0.7034675185934433,11.255480297495092,0.0,281.3870074373773,281.3870074373773,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T19:00:00,proposed,H07,6,6,3,0.5598999857902527,7.9864400631763015,0.2262804048354281,0.0,0.0,199.66100157940753,199.66100157940753,0.0,2.0,2.0,0.0,0.0,0.95,197.66100157940753,350.0,0.5647457187983073,0.34,111.79019194717789,67.21474053699856,11.979660094764451,32.59579131541487,10.427091710418841,10.427091710418841,1.8949907737534544,13.538897993555434,0.8206044137063327,-0.5910413848520204,185.67673467206689,0.0,-2.961102006444566,199.66100157940753,199.66100157940753,0.0,2.0,2.0,0.0,0.0,197.66100157940753,350.0,0.5647457187983073,0.34,111.79019194717789,67.21474053699856,11.979660094764451,32.59579131541487,0.0,0.0,0.0,7.9864400631763015,185.67673467206689,0.0,7.9864400631763015,1.0,0.6655366719313585,7.9864400631763015,0.0,199.66100157940753,199.66100157940753,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T19:00:00,proposed,H08,7,7,3,0.46060633659362793,0.17849451363012947,0.2262804048354281,0.0,0.0,4.462362840753237,218.69580500484372,0.0,7.2,7.2,0.0,0.0,0.95,211.49580500484373,500.0,0.42299161000968744,0.34,100.73267357167546,71.94457370164687,13.121748300290626,15.666351569737962,9.515247352956827,9.515247352956827,1.2283362417293913,13.538897993555434,0.8206044137063327,-0.5910413848520204,185.67673467206689,0.0,-2.961102006444566,4.462362840753237,218.69580500484372,0.0,7.2,7.2,0.0,0.0,211.49580500484373,500.0,0.42299161000968744,0.34,100.73267357167546,71.94457370164687,13.121748300290626,15.666351569737962,0.0,0.0,0.0,0.17849451363012947,185.67673467206689,8.569337686563621,8.74783220019375,1.0,0.5467395125121094,8.74783220019375,214.2334421640905,218.69580500484372,218.69580500484372,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H01,0,0,4,0.49400079250335693,1.1583109619555537e-09,0.12831484643543806,77.39043658732179,62.390436587321794,2.8957774048888844e-08,200.0,0.0,0.0,0.0,0.0,0.0,0.95,200.0,250.0,0.8,0.27,98.80015850067139,54.0,12.0,32.80015850067139,9.891880893993457,9.891880893993457,1.5248993012134384,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,2.8957774048888844e-08,200.0,0.0,0.0,0.0,0.0,0.0,200.0,250.0,0.8,0.27,98.80015850067139,54.0,12.0,32.80015850067139,0.0,1.0398406097886965,0.0,1.1583109619555537e-09,175.19782614590508,18.31872487715126,18.318724878309574,0.43671161902062633,2.2898406097886967,8.0,457.96812192878156,457.96812195773936,200.0,257.96812195773936,-2.220446049250313e-16,0.0,1.0,0.43671161902062633
101,5,101,0,2024-09-20T20:00:00,proposed,H02,1,1,4,0.512109637260437,6.47509757571345,0.12831484643543806,0.0,0.0,161.8774393928362,161.8774393928362,0.0,0.0,0.0,0.0,0.0,0.95,161.8774393928362,250.0,0.6475097575713449,0.27,82.89899676811373,43.706908636065776,9.712646363570176,29.47944176847778,9.844486866903097,9.844486866903097,1.320126653654112,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,161.8774393928362,161.8774393928362,0.0,0.0,0.0,0.0,0.0,161.8774393928362,250.0,0.6475097575713449,0.27,82.89899676811373,43.706908636065776,9.712646363570176,29.47944176847778,0.0,0.0,0.0,6.47509757571345,175.19782614590508,0.0,6.47509757571345,1.0,0.8093871969641813,6.47509757571345,0.0,161.8774393928362,161.8774393928362,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H03,2,2,4,0.5501898527145386,3.5437610917256253,0.12831484643543806,0.0,0.0,88.59402729314061,88.59402729314061,0.0,0.0,0.0,0.0,0.0,0.95,88.59402729314061,350.0,0.25312579226611603,0.27,48.74353482780084,23.920387369147967,5.315641637588438,19.507505821064438,10.564072706902916,10.564072706902916,1.8759913638743757,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,88.59402729314061,88.59402729314061,0.0,0.0,0.0,0.0,0.0,88.59402729314061,350.0,0.25312579226611603,0.27,48.74353482780084,23.920387369147967,5.315641637588438,19.507505821064438,0.0,0.0,0.0,3.5437610917256253,175.19782614590508,0.0,3.5437610917256253,1.0,0.29531342431046875,3.5437610917256253,0.0,88.59402729314061,88.59402729314061,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H04,3,3,4,0.5087178945541382,0.6840723865337253,0.12831484643543806,0.0,0.0,17.101809663343133,51.07782723289425,0.0,0.0,0.0,0.0,0.0,0.95,51.07782723289425,250.0,0.204311308931577,0.27,25.984204728317984,13.791013352881448,3.0646696339736548,9.128521741462881,13.63272986087304,13.63272986087304,4.676927379637897,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,17.101809663343133,51.07782723289425,0.0,0.0,0.0,0.0,0.0,51.07782723289425,250.0,0.204311308931577,0.27,25.984204728317984,13.791013352881448,3.0646696339736548,9.128521741462881,0.0,0.0,0.0,0.6840723865337253,175.19782614590508,1.3590407027820444,2.04311308931577,1.0,0.25538913616447123,2.04311308931577,33.97601756955112,51.07782723289425,51.07782723289425,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H05,4,4,4,0.5823302268981934,0.8474052445404012,0.12831484643543806,0.0,0.0,21.18513111351003,21.18513111351003,0.0,0.0,0.0,0.0,0.0,0.95,21.18513111351003,500.0,0.04237026222702006,0.27,12.336742208198272,5.719985400647709,1.2711078668106017,5.345648940739961,16.184576701457928,16.184576701457928,7.106094641239578,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,21.18513111351003,21.18513111351003,0.0,0.0,0.0,0.0,0.0,21.18513111351003,500.0,0.04237026222702006,0.27,12.336742208198272,5.719985400647709,1.2711078668106017,5.345648940739961,0.0,0.0,0.0,0.8474052445404012,175.19782614590508,0.0,0.8474052445404012,1.0,0.05296282778377508,0.8474052445404012,0.0,21.18513111351003,21.18513111351003,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H06,5,5,4,0.4954594373703003,4.803937451684196,0.12831484643543806,0.0,0.0,120.09843629210488,120.09843629210488,0.0,0.0,0.0,0.0,0.0,0.95,120.09843629210488,700.0,0.17156919470300697,0.27,59.503903674339135,32.42657779886832,7.205906177526295,19.871419697944518,13.155878629211594,13.155878629211594,4.589213319281475,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,120.09843629210488,120.09843629210488,0.0,0.0,0.0,0.0,0.0,120.09843629210488,700.0,0.17156919470300697,0.27,59.503903674339135,32.42657779886832,7.205906177526295,19.871419697944518,0.0,0.0,0.0,4.803937451684196,175.19782614590508,0.0,4.803937451684196,1.0,0.30024609073026226,4.803937451684196,0.0,120.09843629210488,120.09843629210488,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H07,6,6,4,0.5640804171562195,3.0527142991689127,0.12831484643543806,0.0,0.0,76.31785747922282,76.31785747922282,0.0,0.0,0.0,0.0,0.0,0.95,76.31785747922282,350.0,0.21805102136920806,0.27,43.04940888334892,20.605821519390165,4.5790714487533695,17.86451591520538,10.345182914600475,10.345182914600475,1.6194607628183104,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,76.31785747922282,76.31785747922282,0.0,0.0,0.0,0.0,0.0,76.31785747922282,350.0,0.21805102136920806,0.27,43.04940888334892,20.605821519390165,4.5790714487533695,17.86451591520538,0.0,0.0,0.0,3.0527142991689127,175.19782614590508,0.0,3.0527142991689127,1.0,0.25439285826407604,3.0527142991689127,0.0,76.31785747922282,76.31785747922282,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T20:00:00,proposed,H08,7,7,4,0.4740884304046631,11.437591108357411,0.12831484643543806,0.0,0.0,285.9397777089353,285.9397777089353,0.0,0.0,0.0,0.0,0.0,0.95,285.9397777089353,500.0,0.5718795554178706,0.27,135.5607404042874,77.20373998141254,17.156386662536118,41.20061376033874,9.72404579529966,9.72404579529966,1.2822159188371245,13.538897993555434,0.5946983991657024,0.504169529712615,175.19782614590508,0.0,-2.961102006444566,285.9397777089353,285.9397777089353,0.0,0.0,0.0,0.0,0.0,285.9397777089353,500.0,0.5718795554178706,0.27,135.5607404042874,77.20373998141254,17.156386662536118,41.20061376033874,0.0,0.0,0.0,11.437591108357411,175.19782614590508,0.0,11.437591108357411,1.0,0.7148494442723382,11.437591108357411,0.0,285.9397777089353,285.9397777089353,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H01,0,0,5,0.4703948199748993,2.385393139254782e-05,0.11296388222848126,17.39061549180724,2.3906154918072375,0.0005963482848136954,200.00000000000009,0.0,0.0,0.0,0.0,100.0,0.42368421052631583,100.00000000000009,250.0,0.40000000000000036,0.2,94.0789639949799,23.000000000000018,12.0,59.07896399497989,9.86461879248292,9.86461879248292,1.5358820845751158,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,1.4210854715202004e-14,-2.961102006444566,0.0005963482848136954,200.00000000000009,0.0,0.0,0.0,0.0,100.0,100.00000000000009,250.0,0.40000000000000036,0.2,94.0789639949799,23.000000000000018,12.0,59.07896399497989,1.4210854715202004e-14,0.039843591530120626,0.0,2.385393139254782e-05,329.94880636526966,10.318724878309572,10.318748732240964,0.7752877996732273,1.2898435915301205,8.0,257.96812195773936,257.9687183060242,200.00000000000009,57.9687183060241,1.1102230246251565e-16,0.0,1.0,0.7752877996732273
101,5,101,0,2024-09-20T21:00:00,proposed,H02,1,1,5,0.5122603178024292,4.850524544493004,0.11296388222848126,0.0,0.0,121.2631136123251,121.2631136123251,0.0,0.0,0.0,0.0,100.0,0.42368421052631583,21.2631136123251,250.0,0.0850524544493004,0.2,62.118281116761736,7.25262272246502,7.2757868167395054,47.58987157755721,9.784051562873945,9.784051562873945,1.3097491072136092,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,1.4210854715202004e-14,-2.961102006444566,121.2631136123251,121.2631136123251,0.0,0.0,0.0,0.0,100.0,21.2631136123251,250.0,0.0850524544493004,0.2,62.118281116761736,7.25262272246502,7.2757868167395054,47.58987157755721,1.4210854715202004e-14,0.0,0.0,4.850524544493004,329.94880636526966,0.0,4.850524544493004,1.0,0.6063155680616255,4.850524544493004,0.0,121.2631136123251,121.2631136123251,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H03,2,2,5,0.5418503284454346,3.0214641126497526,0.11296388222848126,0.0,0.0,75.53660281624381,75.53660281624381,0.0,0.0,0.0,0.0,75.53660281624381,0.6849592883640568,0.0,350.0,0.0,0.2,40.929533045634045,2.2660980844873144,4.532196168974629,34.131238792172105,10.446869866802848,10.446869866802848,1.8067373705134568,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,1.4210854715202004e-14,-2.961102006444566,75.53660281624381,75.53660281624381,0.0,0.0,0.0,0.0,75.53660281624381,0.0,350.0,0.0,0.2,40.929533045634045,2.2660980844873144,4.532196168974629,34.131238792172105,1.4210854715202004e-14,0.0,0.0,3.0214641126497526,329.94880636526966,0.0,3.0214641126497526,1.0,0.25178867605414607,3.0214641126497526,0.0,75.53660281624381,75.53660281624381,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H04,3,3,5,0.5127102136611938,2.60446834388128,0.11296388222848126,0.0,0.0,65.111708597032,65.111708597032,0.0,0.0,0.0,0.0,65.111708597032,0.675845437486181,0.0,250.0,0.0,0.2,33.38343802662967,1.9533512579109602,3.9067025158219204,27.52338425289679,13.597452716443206,13.597452716443206,4.6841428730470716,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,0.0,-2.961102006444566,65.111708597032,65.111708597032,0.0,0.0,0.0,0.0,65.111708597032,0.0,250.0,0.0,0.2,33.38343802662967,1.9533512579109602,3.9067025158219204,27.52338425289679,0.0,0.0,0.0,2.60446834388128,329.94880636526966,0.0,2.60446834388128,1.0,0.32555854298516,2.60446834388128,0.0,65.111708597032,65.111708597032,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H05,4,4,5,0.5759294033050537,0.6811522788706272,0.11296388222848126,0.0,0.0,17.028806971765682,17.028806971765682,0.0,0.0,0.0,0.0,17.028806971765682,0.9141498800594406,0.0,500.0,0.0,0.2,9.807390638245948,0.5108642091529705,1.021728418305941,8.274798010787038,16.266608572294825,16.266608572294825,7.226134162076775,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,1.0658141036401503e-14,-2.961102006444566,17.028806971765682,17.028806971765682,0.0,0.0,0.0,0.0,17.028806971765682,0.0,500.0,0.0,0.2,9.807390638245948,0.5108642091529705,1.021728418305941,8.274798010787038,1.0658141036401503e-14,0.0,0.0,0.6811522788706272,329.94880636526966,0.0,0.6811522788706272,1.0,0.0425720174294142,0.6811522788706272,0.0,17.028806971765682,17.028806971765682,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H06,5,5,5,0.49058258533477783,3.7541724803888648,0.11296388222848126,0.0,0.0,93.85431200972161,93.85431200972161,0.0,0.0,0.0,0.0,93.85431200972161,0.7853433122636463,0.0,700.0,0.0,0.2,46.043291030546115,2.815629360291648,5.631258720583297,37.59640294967117,13.272745459735196,13.272745459735196,4.7268746514825795,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,0.0,-2.961102006444566,93.85431200972161,93.85431200972161,0.0,0.0,0.0,0.0,93.85431200972161,0.0,700.0,0.0,0.2,46.043291030546115,2.815629360291648,5.631258720583297,37.59640294967117,0.0,0.0,0.0,3.7541724803888648,329.94880636526966,0.0,3.7541724803888648,1.0,0.23463578002430405,3.7541724803888648,0.0,93.85431200972161,93.85431200972161,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H07,6,6,5,0.5670806765556335,2.2157819178578495,0.11296388222848126,0.0,0.0,55.394547946446245,55.394547946446245,0.0,0.0,0.0,0.0,55.394547946446245,0.7556331651001886,0.0,350.0,0.0,0.2,31.413177726964218,1.6618364383933872,3.323672876786774,26.427668411784058,10.262791135512577,10.262791135512577,1.5852989421557457,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,1.4210854715202004e-14,-2.961102006444566,55.394547946446245,55.394547946446245,0.0,0.0,0.0,0.0,55.394547946446245,0.0,350.0,0.0,0.2,31.413177726964218,1.6618364383933872,3.323672876786774,26.427668411784058,1.4210854715202004e-14,0.0,0.0,2.2157819178578495,329.94880636526966,0.0,2.2157819178578495,1.0,0.1846484931548208,2.2157819178578495,0.0,55.394547946446245,55.394547946446245,0.0,0.0,0.0,1.0,1.0
101,5,101,0,2024-09-20T21:00:00,proposed,H08,7,7,5,0.46676602959632874,9.483496001072792,0.11296388222848126,0.0,0.0,237.08740002681986,237.08740002681986,0.0,0.0,0.0,0.0,237.08740002681986,0.4508686315224845,0.0,500.0,0.0,0.2,110.66434437783523,7.1126220008045955,14.225244001609187,89.32647837542146,9.700470568954142,9.700470568954142,1.2936366260061543,13.538897993555434,0.5479802353662173,3.251675753816552,329.94880636526966,2.842170943040401e-14,-2.961102006444566,237.08740002681986,237.08740002681986,0.0,0.0,0.0,0.0,237.08740002681986,0.0,500.0,0.0,0.2,110.66434437783523,7.1126220008045955,14.225244001609187,89.32647837542146,2.842170943040401e-14,0.0,0.0,9.483496001072792,329.94880636526966,0.0,9.483496001072792,1.0,0.5927185000670495,9.483496001072792,0.0,237.08740002681986,237.08740002681986,0.0,0.0,0.0,1.0,1.0
